nflId,height,weight,birthDate,collegeName,Position,displayName
48520,77.0,350,1996-09-01,Alabama-Birmingham,DT,Anthony Rush
41343,72.0,191,1991-10-02,Oklahoma,CB,Aaron Colvin
47829,74.0,184,1997-12-03,Louisiana State,CB,Greedy Williams
43780,75.0,294,1993-09-16,Florida Atlantic,DT,Brandin Bryant
42429,73.0,224,1991-12-16,Northern Iowa,RB,David Johnson
44981,75.0,235,1995-10-21,Wake Forest,OLB,Marquel Lee
42537,75.0,252,1992-08-31,Florida State,TE,Nick O'Leary
29908,75.0,325,1983-07-05,Nebraska,G,Richie Incognito
42572,77.0,258,1993-04-09,Notre Dame,TE,Ben Koyack
43293,72.0,228,1995-07-22,Ohio State,RB,Ezekiel Elliott
47819,71.0,214,1996-01-15,South Carolina,WR,Deebo Samuel
35445,77.0,310,1988-10-07,Oklahoma State,T,Russell Okung
32278,73.0,311,1985-01-15,California,NT,Brandon Mebane
43897,70.0,200,1994-08-16,Toledo,SS,Rolan Milligan
40775,73.0,185,1989-11-21,Nebraska,K,Brett Maher
48646,67.0,173,1998-05-29,Wake Forest,WR,Greg Dortch
48696,78.0,302,1994-10-13,East Carolina,T,Garrett McGhin
40711,77.0,265,1989-12-17,Southern California,DE,Wes Horton
47908,77.0,315,1995-10-23,Arizona State,NT,Renell Wren
46257,75.0,197,1993-09-22,Louisiana-Lafayette,DB,Simeon Thomas
47859,72.0,210,1995-09-15,Ohio State,WR,Terry McLaurin
48056,74.0,245,1995-10-27,Samford,OLB,Ahmad Gooden
43847,78.0,300,1993-06-18,Michigan State,DE,Joel Heath
37724,70.0,199,1989-06-18,Kansas,CB,Chris Harris
39012,72.0,219,1990-07-23,Stanford,CB,Johnson Bademosi
38847,77.0,252,1988-05-29,Michigan State,TE,Garrett Celek
37314,76.0,305,1988-06-17,Montana State,C,Mike Person
41272,76.0,290,1991-07-09,Colorado State,C,Weston Richburg
36071,70.0,175,1987-09-30,Minnesota,CB,Marcus Sherels
42696,71.0,224,09/13/1991,South Dakota,RB,Zach Zenner
48645,73.0,195,1996-05-26,Akron,CB,Kyron Brown
43417,75.0,321,1993-08-19,Missouri,C,Evan Boehm
44910,73.0,204,1994-10-19,Grambling,WR,Chad Williams
41453,75.0,327,1991-11-14,Wisconsin,NT,Beau Allen
42472,74.0,240,02/27/1992,Michigan,ILB,Jake Ryan
48689,76.0,255,1996-08-05,Tulane,TE,Charles Jones
42459,77.0,305,1992-01-19,Delaware State,DE,Rodney Gunter
48631,74.0,320,1997-09-04,Wofford,NT,Miles Brown
48766,78.0,260,1995-11-10,Missouri,TE,Kendall Blanton
37092,72.0,204,1989-06-06,Nebraska,CB,Prince Amukamara
45090,73.0,223,1993-11-08,Miami,MLB,Jermaine Grace
48497,77.0,254,1995-06-29,Oklahoma,TE,Carson Meier
43809,75.0,244,1992-09-22,Ferris State,TE,Jason Vander Laan
34472,76.0,311,1985-11-19,California,C,Alex Mack
43336,75.0,212,1993-03-03,Ohio State,WR,Michael Thomas
40026,69.0,179,1990-11-19,Texas,WR,Marquise Goodwin
46492,75.0,305,1995-09-21,Oklahoma State,C,Brad Lundblade
47898,75.0,244,1996-06-19,Alabama,DE,Christian Miller
48532,75.0,204,1997-06-20,Troy,WR,Damion Willis
21213,72.0,212,1972-12-28,South Dakota State,K,Adam Vinatieri
43010,71.0,195,1993-06-24,Clemson,WR,Adam Humphries
44992,71.0,195,1994-09-03,North Carolina,RB,T.J. Logan
39958,71.0,190,1990-06-27,Houston,CB,D.J. Hayden
43373,71.0,198,1995-02-13,Virginia Tech,CB,Kendall Fuller
41659,75.0,195,1991-11-12,Miami,WR,Allen Hurns
35562,76.0,330,1987-03-25,Louisiana State,DT,Al Woods
43504,74.0,299,1994-02-22,Texas Christian,C,Joey Hunt
43556,72.0,184,1994-01-12,Grambling State,WR,Chester Rogers
42369,74.0,215,1993-09-10,Central Florida,WR,Breshad Perriman
44896,73.0,209,1996-02-27,Penn State,WR,Chris Godwin
32309,76.0,248,1984-05-24,Brown,LS,Zak DeOssie
43781,75.0,247,1994-02-07,Harvard,TE,Ben Braunecker
31022,71.0,201,1984-07-27,Howard,FS,Antoine Bethea
39976,74.0,235,1991-09-25,Georgia,ILB,Alec Ogletree
39967,78.0,255,1990-09-08,Notre Dame,TE,Tyler Eifert
45393,74.0,294,1992-10-13,Auburn,DT,Devaroe Lawrence
47937,71.0,210,1995-07-08,Florida,RB,Jordan Scarlett
41321,75.0,315,1993-06-14,Louisiana State,G,Trai Turner
38648,70.0,191,1989-11-25,Arkansas,WR,Jarius Wright
45567,75.0,242,09/02/1992,Illinois,DE,Carroll Phillips
48063,79.0,280,1995-11-12,Marshall,DE,Ryan Bee
47941,73.0,210,1997-01-10,Miami,CB,Michael Jackson
38670,72.0,244,1989-06-04,West Virginia,OLB,Najee Goode
44830,71.0,185,1995-09-18,Southern California,CB,Adoree' Jackson
38576,71.0,240,1990-09-28,California,OLB,Mychal Kendricks
48599,75.0,305,1997-06-27,Clemson,DT,Albert Huggins
43314,72.0,197,1995-05-01,Miami,CB,Artie Burns
35510,73.0,210,1989-01-13,Georgia Tech,SS,Morgan Burnett
41388,73.0,266,1992-02-11,Arkansas,DE,Chris Smith
43848,74.0,225,1992-12-26,Memphis,WR,Tevin Jones
46306,74.0,245,1996-06-22,San Diego State,RB,Nick Bawden
40253,75.0,249,1990-08-26,Florida,DE,Lerentee McCray
37112,75.0,268,1989-05-10,Pittsburgh,DE,Jabaal Sheard
48275,71.0,175,1996-12-27,Kansas,DB,Shakial Taylor
47903,73.0,215,1997-03-07,West Virginia,WR,Gary Jennings
44933,74.0,244,1994-10-16,Michigan,OLB,Ben Gedeon
48613,76.0,240,1995-10-26,"Charleston, W. Va.",LB,Kahzin Daniels
41486,76.0,300,1991-08-25,Florida,C,Jonotthan Harrison
44829,75.0,300,1995-01-16,Alabama,DT,Jonathan Allen
43328,74.0,251,1994-01-08,Eastern Kentucky,DE,Noah Spence
35461,75.0,225,1987-12-25,Georgia Tech,WR,Demaryius Thomas
43918,74.0,243,12/02/1992,Texas Tech,LB,Pete Robertson
42363,72.0,198,1993-05-24,Southern California,WR,Nelson Agholor
41247,73.0,211,1992-12-21,Alabama,FS,Ha Ha Clinton-Dix
32230,71.0,195,01/04/1985,Utah,FS,Eric Weddle
34477,75.0,255,1986-05-14,Southern California,OLB,Clay Matthews
45034,72.0,202,1994-08-05,Washington State,FS,Shalom Luani
48581,72.0,205,1997-05-12,Tulane,CB,Roderic Teamer
46296,73.0,235,1994-08-17,Ohio U.,LB,Quentin Poling
43438,71.0,213,11/16/1994,UCLA,RB,Paul Perkins
41302,73.0,255,1992-10-27,Louisville,MLB,Preston Brown
38658,77.0,255,10/03/1988,USC,TE,Rhett Ellison
48031,77.0,314,1996-01-04,Morgan State,T,Joshua Miles
43361,75.0,296,1993-10-22,Florida,DE,Jonathan Bullard
42462,78.0,305,1992-03-03,Iowa,T,Andrew Donnal
44946,68.0,185,1994-11-04,North Carolina,WR,Ryan Switzer
48209,71.0,195,1996-10-23,Sam Houston State,WR,Davion Davis
43431,76.0,270,1993-01-21,Appalachian State,DE,Ronald Blair
41712,71.0,224,1992-04-03,Oklahoma,RB,Damien Williams
41331,71.0,195,1992-01-30,Clemson,CB,Bashaud Breeland
43318,76.0,296,09/19/1994,Mississippi,DT,Robert Nkemdiche
46181,70.0,200,03/29/1997,Miami (Fla.),HB,Mark Walton
29957,66.0,190,1983-06-20,Kansas State,RB,Darren Sproles
47836,71.0,211,1997-05-01,Penn State,RB,Miles Sanders
41579,71.0,248,1992-03-30,Kent State,FB,Roosevelt Nix
47842,72.0,205,1997-07-16,Ohio State,WR,Parris Campbell
42608,71.0,195,03/12/1993,Auburn,FS,Jermaine Whitehead
40024,74.0,211,1992-04-27,California,WR,Keenan Allen
44819,76.0,218,1994-10-04,Clemson,WR,Mike Williams
43349,70.0,200,1993-11-29,Alabama,CB,Cyrus Jones
42133,73.0,205,09/26/1991,Wofford,P,Kasey Redfern
27091,69.0,203,05/29/1975,Baylor,K,Matt Bryant
41339,74.0,220,1991-02-16,Utah State,LB,Maurice Alexander
47921,76.0,256,1997-03-14,Penn State,DE,Shareef Miller
42529,75.0,211,1992-01-10,Connecticut,WR,Geremy Davis
48578,74.0,250,1996-02-08,Virginia,LB,Chris Peace
46208,76.0,283,1996-06-02,Miami,DE,R.J. McIntosh
43660,71.0,228,1992-10-24,Texas A&M,RB,Tra Carson
48562,72.0,224,1995-10-10,Oklahoma State,OLB,Justin Phillips
38596,70.0,200,01/08/1991,Central Florida,CB,Josh Robinson
39222,72.0,208,1989-05-18,Louisville,WR,Josh Bellamy
40630,72.0,203,1988-11-25,California (PA),FS,Rontez Miles
41322,78.0,315,1992-01-25,Miami,G,Brandon Linder
46130,76.0,198,1996-09-23,Louisiana State,WR,D.J. Chark
37249,75.0,246,1989-02-13,Tulsa,TE,Charles Clay
34700,74.0,297,1987-01-06,Memphis,DT,Clinton McDonald
46107,71.0,208,1997-08-03,Southern California,RB,Ronald Jones
41471,73.0,226,1992-04-22,Oklahoma,ILB,Corey Nelson
41245,78.0,312,1992-06-03,Tennessee,T,Ja'Wuan James
48097,74.0,200,1996-11-09,North Carolina State,WR,Jakobi Meyers
47985,79.0,305,1997-07-29,Ohio State,T,Isaiah Prince
29043,78.0,245,1981-06-25,Virginia,QB,Matt Schaub
46180,74.0,302,1995-10-11,Michigan State,C,Brian Allen
44840,78.0,270,1994-11-07,Michigan,DE,Taco Charlton
42515,74.0,233,1991-09-30,Oregon State,OLB,D.J. Alexander
42945,76.0,293,1991-08-27,Miami,DT,Olsen Pierre
35072,73.0,240,07/31/1985,Florida State,LS,Garrison Sanborn
41293,78.0,315,1991-05-29,Missouri,C,Justin Britt
41243,74.0,250,1992-06-19,Alabama,ILB,C.J. Mosley
38595,74.0,213,1990-01-01,Montana,CB,Trumaine Johnson
38760,74.0,240,03/14/1988,Penn State,ILB,Nate Stupar
45334,69.0,186,01/25/1995,Florida State,WR,Bobo Wilson
41292,71.0,196,1992-11-28,Louisiana State,WR,Jarvis Landry
41466,79.0,351,01/21/1992,Miami (Fla.),T,Seantrel Henderson
42190,75.0,250,1991-05-25,Southern Connecticut State,TE,Jerome Cunningham
43362,73.0,211,1994-01-26,Alabama,RB,Kenyan Drake
44936,74.0,212,12/04/1995,Michigan State,FS,Montae Nicholson
38582,73.0,250,10/23/1989,North Carolina,ILB,Zach Brown
42354,72.0,190,1992-07-25,Michigan State,CB,Trae Waynes
42461,74.0,237,08/19/1992,Georgia,ILB,Ramik Wilson
43467,71.0,193,1993-09-09,Georgia Tech,CB,D.J. White
46261,77.0,321,1996-06-20,Maine,G,Jamil Demby
43429,74.0,194,1994-12-23,Massachusetts,WR,Tajae Sharpe
36089,74.0,235,1986-06-04,Marshall,OLB,Albert McClellan
44890,75.0,244,1993-11-12,Alabama,OLB,Tim Williams
46790,77.0,217,1994-04-30,Pittsburgh,P,Ryan Winslow
42907,74.0,225,06/20/1992,Michigan,P,Matt Wile
47991,71.0,174,1997-07-31,Bowling Green,WR,Scott Miller
48110,71.0,216,1995-11-14,Rutgers,RB,Jon Hilliman
44836,72.0,190,1995-06-29,Ohio State,CB,Gareon Conley
39966,78.0,332,12/05/1988,Oregon,G,Kyle Long
40737,71.0,212,1992-01-27,Oklahoma,SS,Tony Jefferson
43694,72.0,340,1992-11-06,Samford,NT,Michael Pierce
48011,77.0,251,1995-07-01,Boston College,TE,Tommy Sweeney
43871,75.0,252,11/17/1992,Auburn,LB,Cassanova McKinzy
46514,75.0,316,1995-04-01,Bowling Green,G,Ryan Hunter
38536,71.0,192,1990-02-07,Louisiana State,CB,Morris Claiborne
41238,71.0,198,1992-11-05,Louisiana State,WR,Odell Beckham
43931,76.0,245,1993-02-10,Tennessee,TE,Alex Ellis
45338,76.0,282,04/15/1993,Mississippi,DE,Fadol Brown
37267,72.0,208,1987-10-18,Miami (Fla.),P,Matt Bosher
41549,71.0,224,1992-01-28,Toledo,RB,David Fluellen
44884,71.0,203,1995-03-02,Western Kentucky,WR,Taywan Taylor
48281,71.0,230,1996-01-09,Iowa State,LB,Willie Harvey
47943,73.0,340,1997-02-23,Texas A&M,DT,Daylon Mack
44849,74.0,200,1995-03-30,East Carolina,WR,Zay Jones
38574,76.0,305,01/08/1990,Illinois,G,Jeff Allen
48680,70.0,194,1996-07-29,Bryant,WR,Tom Kennedy
40464,78.0,320,1988-01-11,Memphis,C,Jordan Devey
38856,73.0,255,1990-09-24,Arizona State,OLB,Vontaze Burfict
48228,75.0,215,1996-03-21,California-Davis,WR,Keelan Doss
45570,77.0,255,1993-06-11,Missouri,TE,Sean Culkin
37255,73.0,215,1989-08-03,Virginia Tech,QB,Tyrod Taylor
37088,77.0,298,1989-07-24,Florida,C,Mike Pouncey
41418,72.0,190,07/19/1992,Notre Dame,WR,T.J. Jones
40111,77.0,316,1990-12-24,Louisiana Tech,T,Jordan Mills
46074,76.0,275,1996-06-24,North Carolina State,LB,Bradley Chubb
47010,74.0,239,1994-12-02,Illinois,ILB,James Crawford
44993,75.0,306,1994-06-05,Miami,G,Danny Isidora
43359,78.0,275,1991-07-06,Brigham Young,TE,Bronson Kaufusi
47870,71.0,215,1997-02-11,Alabama,RB,Damien Harris
39646,75.0,225,1991-04-13,Utah,WR,Josh Gordon
38987,75.0,350,1988-11-29,William Penn,DT,Damon Harrison
40607,72.0,195,1990-09-17,LSU,WR,Russell Shepard
44953,72.0,210,1994-10-01,Clemson,RB,Wayne Gallman
38556,76.0,258,1990-07-21,Illinois,OLB,Whitney Mercilus
30315,75.0,240,08/26/1981,Maryland,LS,Jon Condo
41251,70.0,188,1991-06-18,Texas Christian,CB,Jason Verrett
41888,76.0,261,1992-09-22,Southern California,TE,Xavier Grimble
37229,75.0,195,1988-03-30,Stanford,CB,Richard Sherman
41614,77.0,261,1991-02-12,Richmond,DE,Kerry Wynn
34457,76.0,330,1987-01-25,Alabama,T,Andre Smith
38592,71.0,192,1989-09-09,Vanderbilt,CB,Casey Hayward
39988,76.0,270,02/18/1990,Florida State,DE,Tank Carradine
36473,75.0,255,1988-07-23,Brown,FB,James Develin
46096,71.0,220,1996-02-02,San Diego State,RB,Rashaad Penny
33097,74.0,205,1986-04-07,Tennessee State,CB,Dominique Rodgers-Cromartie
42380,73.0,199,1992-03-03,Ohio State,WR,Devin Smith
42406,75.0,260,1993-06-14,Michigan,DE,Frank Clark
43439,72.0,224,1994-11-02,Indiana,RB,Jordan Howard
41246,70.0,183,1993-09-25,Oregon State,WR,Brandin Cooks
48473,76.0,280,1997-09-12,Georgia,DE,Jonathan Ledbetter
46455,75.0,210,1994-03-16,Marshall,K,Kaare Vedvik
37266,75.0,295,1987-11-05,Cincinnati,C,Jason Kelce
37145,75.0,270,1989-01-21,Georgia,DE,Justin Houston
48198,75.0,366,1995-10-20,Michigan,NT,Bryan Mone
40353,74.0,196,1989-10-02,Northern Illinois,CB,Rashaan Melvin
46735,72.0,230,1995-01-02,Troy,RB,Jordan Chunn
43437,77.0,305,1994-08-08,UCLA,T,Caleb Benenoch
43473,77.0,254,1992-12-31,South Carolina,TE,Jerell Adams
45350,73.0,220,08/06/1995,Arkansas State,MLB,Xavier Woodson-Luster
46732,73.0,235,09/13/1994,Houston,LB,D'Juan Hines
43418,70.0,210,1993-12-15,Texas Christian,SS,Derrick Kindred
42719,72.0,185,03/31/1993,Coastal Carolina,DB,Denzel Rice
42750,72.0,232,1991-05-25,Penn State,MLB,Mike Hull
43375,73.0,215,01/24/1994,Rutgers,WR,Leonte Carroo
43737,71.0,194,1992-09-24,Pittsburgh,CB,Lafayette Pitts
45184,68.0,178,1995-04-04,Oregon State,WR,Victor Bolden
34483,75.0,305,02/16/1987,Missouri,NT,Ziggy Hood
41763,78.0,315,08/08/1991,Nebraska,T,Jeremiah Sirles
42747,73.0,217,07/02/1992,Tennessee,P,Matt Darr
30311,77.0,242,12/13/1978,Brigham Young,LS,John Denney
30949,73.0,303,06/10/1983,Louisiana State,DT,Kyle Williams
41305,77.0,304,01/30/1991,Arkansas,C,Travis Swanson
41402,77.0,305,01/09/1991,Vanderbilt,C,Wesley Johnson
37143,74.0,249,01/02/1988,LSU,MLB,Kelvin Sheppard
41916,70.0,203,01/10/1993,Colorado State,RB,Kapri Bibbs
43414,73.0,241,12/06/1994,Florida,ILB,Antonio Morrison
43528,74.0,250,08/28/1993,Maine,LB,Trevor Bates
43827,73.0,217,1994-06-28,Jacksonville,WR,Andy Jones
44865,72.0,191,12/31/1995,Florida,CB,Teez Tabor
46202,75.0,205,1995-05-23,Missouri,WR,J'Mon Moore
39402,70.0,210,12/17/1988,Oregon,SS,Eddie Pleasant
34563,72.0,207,01/15/1986,New Mexico,FS,Glover Quin
40200,74.0,197,02/01/1990,Rutgers,CB,Marcus Cooper
43748,71.0,200,1994-08-11,Louisiana Tech,SS,Kentrell Brice
46301,75.0,287,1995-05-15,California,DT,James Looney
42422,75.0,243,01/20/1994,Virginia,DE,Eli Harold
43850,75.0,255,08/06/1994,South Florida,DE,Eric Lee
34695,74.0,309,11/23/1986,LSU,DT,Ricky Jean Francois
41410,74.0,225,04/27/1991,LSU,RB,Alfred Blue
44961,72.0,238,05/27/1994,Ohio,OLB,Blair Brown
46246,76.0,255,1995-04-24,Wake Forest,OLB,Duke Ejiofor
46710,72.0,198,1995-11-27,Marshall,CB,C.J. Reavis
46839,75.0,251,01/27/1995,North Dakota State,LB,Nick DeLuca
40163,73.0,246,09/10/1990,Wake Forest,FB,Tommy Bohanon
45000,73.0,210,07/27/1993,Cincinnati,CB,Mike Tyson
41373,75.0,215,04/11/1991,Florida State,OLB,Telvin Smith
43325,73.0,244,1995-09-03,UCLA,MLB,Myles Jack
41445,70.0,195,05/30/1992,Vanderbilt,FS,Andre Hal
46295,73.0,229,06/17/1994,Arkansas,RB,Dave Williams
35955,75.0,254,03/05/1987,Central Michigan,OLB,Frank Zombo
42392,78.0,305,1992-04-21,Missouri,C,Mitch Morse
30905,75.0,261,09/14/1983,USC,DT,Frostee Rucker
41505,70.0,205,06/02/1991,Abilene Christian,RB,Charcandrick West
41377,72.0,195,09/03/1991,San Jose State,CB,Bene' Benwikere
40249,70.0,218,07/07/1990,Middle Tennessee State,RB,Benny Cunningham
45265,69.0,192,1993-10-21,Virginia,RB,Taquan Mizzell
40336,77.0,240,01/12/1990,UCLA,LS,Kevin McDermott
41968,71.0,196,03/24/1991,North Dakota State,CB,Marcus Williams
34891,71.0,232,08/10/1987,North Dakota State,OLB,Ramon Humber
38594,76.0,260,02/24/1990,Clemson,TE,Dwayne Allen
42887,74.0,220,1993-06-08,Auburn,OLB,Brandon King
43530,74.0,209,10/16/1992,Clemson,WR,Charone Peake
46528,72.0,224,09/14/1995,Florida International,LB,Anthony Wint
39361,76.0,245,06/08/1989,Kansas State,OLB,Emmanuel Lamur
45017,74.0,188,12/04/1994,Mississippi,CB,Derrick Jones
44963,77.0,258,1995-01-31,Clemson,TE,Jordan Leggett
40343,78.0,315,1991-07-21,Texas Tech,T,LaAdrian Waddle
45010,75.0,220,06/29/1994,Michigan,CB,Jeremy Clark
43849,78.0,295,1992-11-02,Miami (Fla.),DE,Ufomba Kamalu
38165,76.0,240,04/17/1988,Fresno State,OLB,Ben Jacobs
39188,73.0,210,02/01/1989,Appalachian State,RB,Travaris Cadet
42517,70.0,215,06/23/1990,Auburn,RB,Cameron Artis-Payne
43608,71.0,190,08/30/1993,Memphis,WR,Mose Frazier
41736,75.0,200,1991-02-26,Clemson,K,Chandler Catanzaro
46765,76.0,315,01/11/1996,Clemson,G,Taylor Hearn
27132,79.0,295,01/18/1980,North Carolina,DE,Julius Peppers
37289,78.0,315,11/16/1987,Arkansas State,OT,Derek Newton
45397,76.0,300,1995-06-21,Southern Mississippi,C,Cameron Tom
43304,71.0,185,1994-07-06,Baylor,WR,Corey Coleman
44996,74.0,239,1994-04-27,Georgia Southern,ILB,Ukeme Eligwe
42499,74.0,192,07/02/1992,Michigan State,CB,Tony Lippett
43670,76.0,218,09/29/1992,Toledo,WR,Alonzo Russell
33146,77.0,316,03/24/1985,Toledo,G,John Greco
43506,78.0,280,01/07/1994,Baylor,TE,Rico Gathers
43505,72.0,220,1993-12-01,Eastern Michigan,RB,Darius Jackson
42580,81.0,315,08/21/1992,Boston College,T,Brian Mihalik
35753,72.0,240,09/06/1987,Duke,OLB,Vincent Rey
45216,73.0,230,01/09/1995,Penn State,LB,Brandon Bell
46721,73.0,242,09/15/1995,Ohio State,LB,Chris Worley
34458,74.0,210,02/26/1987,Maryland,WR,Darrius Heyward-Bey
42032,74.0,253,08/17/1989,Boston College,OLB,Kasim Edebali
42819,79.0,265,1990-12-27,Eastern Kentucky,TE,Matt Lengel
37176,77.0,305,05/09/1989,Georgia,G,Clint Boling
43450,75.0,315,02/23/1993,Arizona State,G,Christian Westerman
34521,79.0,280,02/07/1987,Georgia Tech,DE,Michael Johnson
46663,70.0,165,1994-09-08,Kansas State,K,Matthew McCrane
42449,72.0,211,12/06/1991,Michigan State,RB,Jeremy Langford
42846,72.0,229,08/04/1993,Syracuse,OLB,Cameron Lynch
43869,72.0,209,10/14/1992,South Carolina,S,Isaiah Johnson
43994,71.0,190,06/30/1994,Texas A&M,CB,De'Vante Harris
45324,74.0,228,11/23/1993,Michigan State,LB,Riley Bullough
46795,74.0,237,10/13/1996,Western Michigan,TE,Donnie Ernsberger
37220,66.0,205,02/06/1990,Oregon State,RB,Jacquizz Rodgers
35722,77.0,268,02/26/1987,UCLA,TE,Logan Paulsen
35040,81.0,315,1985-10-11,Southern Mississippi,T,Demar Dotson
42753,75.0,305,1992-01-15,Illinois State,G,Michael Liedtke
43894,78.0,305,1993-01-03,Missouri Western,T,Leonard Wester
40008,70.0,186,1988-11-01,Southeastern Louisiana,CB,Robert Alford
35484,76.0,305,11/19/1986,Utah,G,Zane Beadles
40239,79.0,300,05/04/1988,Valdosta State,T,Ryan Schraeder
35575,72.0,205,06/16/1988,Mississippi,FS,Kendrick Lewis
43052,74.0,200,01/28/1993,Georgia,SS,Corey Moore
40015,74.0,315,12/28/1989,LSU,NT,Bennie Logan
41618,76.0,255,01/24/1991,Stanford,TE,Ryan Hewitt
42546,75.0,312,1991-12-14,Maryland,DT,Darius Kilgo
40028,72.0,212,1991-02-14,Georgia Southern,FS,J.J. Wilcox
39023,79.0,305,11/26/1990,Virginia,T,Austin Pasztor
45030,76.0,307,1994-08-12,Chattanooga,C,Corey Levin
41371,72.0,194,1990-12-19,Tulane,WR,Ryan Grant
38543,74.0,220,11/27/1989,Notre Dame,WR,Michael Floyd
41252,75.0,258,03/31/1992,Louisville,LB,Marcus Smith
42423,72.0,198,10/19/1994,Stanford,CB,Alex Carter
42759,74.0,238,03/28/1991,Utah State,MLB,Zach Vigil
43416,74.0,206,1994-05-31,Northern Iowa,CB,Deiondre' Hall
43494,72.0,182,06/20/1994,Southeastern Louisiana,CB,Harlan Miller
44002,69.0,215,02/13/1994,Oregon,RB,Byron Marshall
44952,74.0,204,1993-12-20,Michigan,WR,Jehu Chesson
45605,72.0,200,12/21/1993,Shepherd,DB,Tre Sullivan
46359,78.0,265,1995-03-26,Pittsburgh,TE,Matt Flanagan
42995,74.0,235,09/17/1991,Vanderbilt,LS,Andrew East
43755,70.0,189,1993-01-23,East Carolina,CB,Josh Hawkins
46984,75.0,205,1996-11-07,Virginia Tech,CB,Adonis Alexander
39956,74.0,323,1991-09-14,Alabama,G,Chance Warmack
44998,74.0,307,1994-09-02,Florida,DE,Caleb Brantley
45549,74.0,199,11/30/1993,Michigan,DB,Dymonte Thomas
46365,74.0,249,09/27/1995,Auburn,ILB,Jeff Holland
46947,72.0,231,11/02/1995,Arkansas State,LB,Kyle Wilson
38630,70.0,175,1989-12-29,Miami,WR,Travis Benjamin
42562,72.0,235,04/18/1992,USC,MLB,Hayes Pullard
44913,72.0,199,10/16/1994,Lamar,WR,Brendan Langley
29177,74.0,221,07/05/1980,LSU,P,Donnie Jones
35755,73.0,237,05/29/1986,Cincinnati,LS,Mike Windt
38628,75.0,300,11/05/1988,Delaware,G,Gino Gradkowski
42535,73.0,300,01/22/1994,Arkansas,DT,Darius Philon
46252,77.0,290,1996-02-21,Arizona State,C,Sam Jones
43070,76.0,265,05/30/1992,"Albany, N.Y.",TE,Brian Parker
35953,71.0,178,12/08/1987,Miami (Fla.),CB,Sam Shields
43599,74.0,211,1994-02-16,Ohio State,DB,Tyvis Powell
45015,73.0,243,1994-03-09,Utah,OLB,Pita Taumoepenu
45065,69.0,205,09/03/1994,North Carolina State,RB,Matt Dayes
46798,72.0,212,09/10/1994,Northwestern,SS,Godwin Igwebuike
46313,76.0,265,1994-12-23,Southern Methodist,OLB,Justin Lawler
46330,75.0,202,12/19/1995,Houston,WR,Steven Dunbar
41739,77.0,305,11/26/1990,Penn State,OT,Garry Gilliam
42845,75.0,265,09/21/1991,Northwest Missouri State,OLB,Matt Longacre
42874,76.0,264,01/17/1992,Towson,DE,Ryan Delaire
45638,73.0,199,11/11/1995,USC,RB,Justin Davis
43990,74.0,200,05/17/1994,Duke,WR,Max McCaffrey
25326,73.0,258,03/02/1978,Florida State,K,Sebastian Janikowski
34659,77.0,251,06/11/1987,Virginia,TE,John Phillips
39015,72.0,233,10/18/1990,UCLA,FB,Derrick Coleman
41427,78.0,275,09/05/1990,Concordia-St. Paul,DE,Zach Moore
43592,72.0,235,08/16/1993,USC,FB,Tre Madden
40068,74.0,236,01/17/1991,Penn State,ILB,Gerald Hodges
37167,77.0,326,01/04/1988,Louisiana State,T,Joe Barksdale
44914,77.0,292,12/13/1994,North Carolina,DT,Nazair Jones
46282,77.0,331,1995-06-23,Appalachian State,G,Colby Gossett
35509,76.0,250,1987-07-25,Oregon,TE,Ed Dickson
43604,76.0,256,1992-09-07,Louisiana Tech,LB,Vontarrius Dora
39999,73.0,205,12/08/1991,North Carolina State,CB,David Amerson
45484,75.0,307,05/31/1993,Utah,DT,Pasoni Tasini
41434,78.0,300,06/12/1991,Virginia,C,Luke Bowanko
41777,77.0,305,1991-08-13,Toledo,OG,Zac Kerin
45012,76.0,312,1993-08-23,Wyoming,C,Chase Roullier
46749,70.0,210,03/06/1994,Western Carolina,RB,Detrez Newsome
41060,74.0,210,01/03/1991,Emporia State,CB,Jeff Richards
46683,73.0,191,04/06/1995,Bethune-Cookman,WR,Jawill Davis
34497,76.0,255,10/15/1986,Cincinnati,OLB,Connor Barwin
42482,71.0,186,09/23/1992,Florida State,WR,Rashad Greene
38568,77.0,263,07/14/1989,Clemson,DE,Andre Branch
30153,75.0,263,1982-01-30,Penn State,OLB,Cameron Wake
37115,74.0,240,02/19/1988,North Carolina,ILB,Bruce Carter
45795,72.0,201,1995-02-09,Western Illinois,WR,Lance Lenoir
39173,74.0,216,06/28/1989,Portland State,CB,DeShawn Shead
37253,70.0,185,09/24/1988,Southern Methodist,WR,Aldrick Robinson
31348,75.0,288,08/30/1984,Southern Mississippi,DT,Tom Johnson
39292,72.0,204,02/14/1989,Florida,WR,Deonte Thompson
35698,71.0,205,05/12/1987,South Carolina State,SS,Rafael Bush
46808,72.0,235,12/10/1994,Washington,RB,Lavon Coleman
45001,70.0,214,1994-06-01,Louisiana-Lafayette,RB,Elijah McGuire
45016,67.0,208,11/24/1992,Coastal Carolina,RB,De'Angelo Henderson Sr.
39670,76.0,240,10/31/1988,Northwestern (Ia),ILB,Brian Peters
30826,76.0,340,01/21/1984,Oregon,DT,Haloti Ngata
33083,75.0,270,03/28/1985,Virginia,DE,Chris Long
44979,71.0,191,1995-03-20,West Virginia,WR,Shelton Gibson
32361,72.0,196,07/25/1985,New Hampshire,FS,Corey Graham
